plugin_id,severity,name
39793,HIGH,MS09-030: Vulnerability in Microsoft Office Publisher Could Allow Remote Code Execution (969516)
40335,HIGH,Wireshark / Ethereal 0.9.2 to 1.2.0 Multiple Vulnerabilities
40407,HIGH,MS09-034: Cumulative Security Update for Internet Explorer (972260)
40421,HIGH,Shockwave Player < 11.5.0.601 Multiple Vulnerabilities (APSB09-11)
40434,HIGH,Flash Player < 9.0.246.0 / 10.0.32.18 Multiple Vulnerabilities (APSB09-10)
40435,HIGH,MS09-035: Vulnerabilities in Visual Studio Active Template Library Could Allow Remote Code Execution (969706)
40447,HIGH,Adobe AIR < 1.5.2 Multiple Vulnerabilities (APSB09-10)
40467,HIGH,Apache 2.2.x < 2.2.12 Multiple Vulnerabilities
40494,HIGH,Adobe Reader < 9.1.3 Flash Handling Unspecified Arbitrary Code Execution (APSB09-10)
40495,HIGH,Sun Java JRE Multiple Vulnerabilities (263408 / 263409 / 263428 ..)
40556,CRITICAL,MS09-037: Vulnerabilities in Microsoft Active Template Library (ATL) Could Allow Remote Code Execution (973908)
40557,HIGH,MS09-038: Vulnerabilities in Windows Media File Processing Could Allow Remote Code Execution (971557)
40559,MEDIUM,MS09-040: Vulnerability in Message Queuing Could Allow Elevation of Privilege (971032)
40560,HIGH,MS09-041: Vulnerability in Workstation Service Could Allow Elevation of Privilege (971657)
40561,HIGH,MS09-042: Vulnerability in Telnet Could Allow Remote Code Execution (960859)
40562,HIGH,MS09-043: Vulnerabilities in Microsoft Office Web Components Could Allow Remote Code Execution (957638)
40564,CRITICAL,MS09-039: Vulnerabilities in WINS Could Allow Remote Code Execution (969883) (uncredentialed check)
40565,HIGH,MS09-044: Vulnerabilities in Remote Desktop Connection Could Allow Remote Code Execution (970927)
40800,HIGH,Adobe Acrobat < 8.1.2 / 7.1.0 Multiple Vulnerabilities
40801,CRITICAL,Adobe Acrobat < 7.1.0 / 8.1.2 Unspecified JavaScript Method Handling Arbitrary Code Execution
40802,HIGH,Adobe Acrobat < 8.1.3 Multiple Vulnerabilities
40803,CRITICAL,Adobe Acrobat < 9.1 / 8.1.4 / 7.1.1 Multiple Vulnerabilities
40804,HIGH,Adobe Acrobat < 9.1.1 / 8.1.5 / 7.1.2 getAnnots() JavaScript Method PDF Handling Memory Corruption (APSB09-06)
40805,HIGH,Adobe Acrobat < 9.1.2 / 8.1.6 / 7.1.3 Multiple Vulnerabilities
40806,HIGH,Adobe Acrobat < 9.1.3 Flash Handling Unspecified Arbitrary Code Execution
40826,HIGH,OpenOffice < 3.1.1 Multiple Buffer Overflows
40887,CRITICAL,MS09-050: Microsoft Windows SMB2 _Smb2ValidateProviderCallback() Vulnerability (975497) (EDUCATEDSCHOLAR) (uncredentialed check)
40888,HIGH,MS09-045: Vulnerability in JScript Scripting Engine Could Allow Remote Code Execution (971961)
40889,HIGH,MS09-046: Vulnerability in DHTML Editing Component ActiveX Control Could Allow Remote Code Execution (956844)
40890,HIGH,MS09-047: Vulnerabilities in Windows Media Format Could Allow Remote Code Execution (973812)
40891,HIGH,MS09-048: Vulnerabilities in Windows TCP/IP Could Allow Remote Code Execution (967723)
40929,HIGH,QuickTime < 7.6.4 Multiple Vulnerabilities (Windows)
41014,HIGH,PHP < 5.2.11 Multiple Vulnerabilities
42052,HIGH,Apache 2.2.x < 2.2.14 Multiple Vulnerabilities
42107,HIGH,MS09-051: Vulnerabilities in Windows Media Runtime Could Allow Remote Code Execution (975682)
42108,HIGH,MS09-052: Vulnerability in Windows Media Player Could Allow Remote Code Execution (974112)
42110,HIGH,MS09-054: Cumulative Security Update for Internet Explorer (974455)
42112,MEDIUM,MS09-056: Vulnerabilities in Windows CryptoAPI Could Allow Spoofing (974571)
42113,HIGH,MS09-057: Vulnerability in Indexing Service Could Allow Remote Code Execution (969059)
42114,HIGH,MS09-058: Vulnerabilities in Windows Kernel Could Allow Elevation of Privilege (971486)
42115,HIGH,MS09-059: Vulnerability in Local Security Authority Subsystem Service Could Allow Denial of Service (975467)
42116,HIGH,MS09-060: Vulnerabilities in Microsoft Active Template Library (ATL) ActiveX Controls for Microsoft Office Could Allow Remote Code Execution (973965)
42117,HIGH,MS09-061: Vulnerabilities in the Microsoft .NET Common Language Runtime Could Allow Remote Code Execution (974378)
42118,HIGH,MS09-062: Vulnerabilities in GDI+ Could Allow Remote Code Execution (957488)
42119,HIGH,Adobe Acrobat < 9.2 / 8.1.7 / 7.1.4  Multiple Vulnerabilities (APSB09-15)
42120,HIGH,Adobe Reader < 9.2 / 8.1.7 / 7.1.4  Multiple Vulnerabilities (APSB09-15)
42369,CRITICAL,Shockwave Player <= 11.5.1.601 Multiple Vulnerabilities (APSB09-16)
42373,HIGH,Sun Java JRE Multiple Vulnerabilities (269868 / 269869 / 270476 ..)
42439,HIGH,MS09-065: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Remote Code Execution (969947)
42441,HIGH,MS09-067: Vulnerabilities in Microsoft Office Excel Could Allow Remote Code Execution (972652)
42442,HIGH,MS09-068: Vulnerability in Microsoft Office Word Could Allow Remote Code Execution (976307)
43061,MEDIUM,MS09-069: Vulnerability in Local Security Authority Subsystem Service Could Allow Denial of Service (974392)
43063,CRITICAL,MS09-071: Vulnerabilities in Internet Authentication Service Could Allow Remote Code Execution (974318)
43064,HIGH,MS09-072: Cumulative Security Update for Internet Explorer (976325)
43065,HIGH,MS09-073: Vulnerability in WordPad and Office Text Converters Could Allow Remote Code Execution (975539)
43068,HIGH,Flash Player < 9.0.260 / 10.0.42.34 Multiple Vulnerabilities (APSB09-19)
43069,HIGH,Adobe AIR < 1.5.3 Multiple Vulnerabilities (APSB09-19)
43089,HIGH,MS KB955759: Security Enhancements for the Indeo Codec
43350,HIGH,Wireshark / Ethereal 0.9.0 to 1.2.4 Multiple Vulnerabilities
43351,MEDIUM,PHP < 5.2.12 Multiple Vulnerabilities
43865,HIGH,MS10-001: Vulnerability in the Embedded OpenType Font Engine Could Allow Remote Code Execution (972270)
43875,CRITICAL,Adobe Acrobat < 9.3 / 8.2  Multiple Vulnerabilities (APSB10-02)
43876,CRITICAL,Adobe Reader < 9.3 / 8.2  Multiple Vulnerabilities (APSB10-02)
44045,HIGH,MS KB979267: Flash 6 ActiveX Control On Windows XP Multiple Vulnerabilities
44094,HIGH,Shockwave Player < 11.5.6.606 Multiple Vulnerabilities (APSB10-03)
44110,HIGH,MS10-002: Cumulative Security Update for Internet Explorer (978207)
44338,HIGH,Wireshark / Ethereal Dissector LWRES Multiple Buffer Overflows
44414,HIGH,MS10-004: Vulnerabilities in Microsoft Office PowerPoint Could Allow Remote Code Execution (975416)
44415,HIGH,MS10-005: Vulnerability in Microsoft Paint Could Allow Remote Code Execution (978706)
44416,HIGH,MS10-006: Vulnerabilities in SMB Client Could Allow Remote Code Execution (978251)
44417,HIGH,MS10-007: Vulnerability in Windows Shell Handler Could Allow Remote Code Execution (975713)
44418,MEDIUM,MS10-008: Cumulative Security Update of ActiveX Kill Bits (978262)
44421,MEDIUM,MS10-011: Vulnerability in Windows Client/Server Run-time Subsystem Could Allow Elevation of Privilege (978037)
44422,CRITICAL,MS10-012: Vulnerabilities in SMB Could Allow Remote Code Execution (971468)
44423,HIGH,MS10-013: Vulnerability in Microsoft DirectShow Could Allow Remote Code Execution (977935)
44425,HIGH,MS10-015: Vulnerabilities in Windows Kernel Could Allow Elevation of Privilege (977165)
44595,MEDIUM,Adobe AIR < 1.5.3.9130 Multiple Vulnerabilities (APSB10-06)
44596,MEDIUM,Flash Player < 10.0.45.2 Multiple Vulnerabilities (APSB10-06)
44597,HIGH,Sun OpenOffice.org < 3.2 Multiple Vulnerabilities
44643,HIGH,Adobe Acrobat < 9.3.1 / 8.2.1  Multiple Vulnerabilities (APSB10-07)
44644,HIGH,Adobe Reader < 9.3.1 / 8.2.1  Multiple Vulnerabilities (APSB10-07)
44921,MEDIUM,PHP < 5.3.2 / 5.2.13 Multiple Vulnerabilities
45004,CRITICAL,Apache 2.2.x < 2.2.15 Multiple Vulnerabilities
45020,HIGH,MS10-016: Vulnerability in Windows Movie Maker Could Allow Remote Code Execution (975561)
45021,HIGH,MS10-017: Vulnerabilities in Microsoft Office Excel Could Allow Remote Code Execution (980150)
45378,HIGH,MS10-018: Cumulative Security Update for Internet Explorer (980182)
45379,HIGH,Oracle Java SE Multiple Vulnerabilities (March 2010 CPU)
45388,HIGH,QuickTime < 7.6.6 Multiple Vulnerabilities (Windows)
45504,HIGH,Adobe Acrobat < 9.3.2 / 8.2.2  Multiple Vulnerabilities (APSB10-09)
45505,HIGH,Adobe Reader < 9.3.2 / 8.2.2  Multiple Vulnerabilities (APSB10-09)
45506,HIGH,MS10-019: Vulnerabilities in Windows Could Allow Remote Code Execution (981210)
45507,HIGH,MS10-020: Vulnerabilities in SMB Client Could Allow Remote Code Execution (980232)
45508,MEDIUM,MS10-021: Vulnerabilities in Windows Kernel Could Allow Elevation of Privilege (979683)
45509,HIGH,MS10-022: Vulnerability in VBScript Scripting Engine Could Allow Remote Code Execution (981169)
45510,HIGH,MS10-023: Vulnerability in Microsoft Office Publisher Could Allow Remote Code Execution (981160)
45513,HIGH,MS10-026: Vulnerability in Microsoft MPEG Layer-3 Codecs Could Allow Remote Code Execution (977816)
45514,HIGH,MS10-027: Vulnerability in Windows Media Player Could Allow Remote Code Execution (979402)
45516,MEDIUM,MS10-029: Vulnerability in Windows ISATAP Component Could Allow Spoofing (978338)
45517,MEDIUM,MS10-024: Vulnerabilities in Microsoft Exchange and Windows SMTP Service Could Allow Denial of Service (981832) (uncredentialed check)
45544,CRITICAL,Oracle Java JDK / JRE 6 < Update 20 Multiple Vulnerabilities
46312,HIGH,MS10-030: Vulnerability in Outlook Express and Windows Mail Could Allow Remote Code Execution (978542)
46313,HIGH,MS10-031: Vulnerability in Microsoft Visual Basic for Applications Could Allow Remote Code Execution (978213)
46329,HIGH,Shockwave Player < 11.5.7.609 Multiple Vulnerabilities (APSB10-12)
46803,MEDIUM,PHP expose_php Information Disclosure
46814,HIGH,Oracle OpenOffice.org < 3.2.1 Multiple Vulnerabilities
46839,HIGH,MS10-032: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (979559)
46840,HIGH,MS10-033: Vulnerabilities in Media Decompression Could Allow Remote Code Execution (979902)
46841,MEDIUM,MS10-034: Cumulative Security Update of ActiveX Kill Bits (980195)
46842,HIGH,MS10-035: Cumulative Security Update for Internet Explorer (982381)
46843,HIGH,MS10-036: Vulnerability in COM Validation in Microsoft Office Could Allow Remote Code Execution (983235)
46844,MEDIUM,MS10-037: Vulnerability in the OpenType Compact Font Format (CFF) Driver Could Allow Elevation of Privilege (980218)
46845,HIGH,MS10-038: Vulnerabilities in Microsoft Office Excel Could Allow Remote Code Execution (2027452)
46847,HIGH,MS10-040: Vulnerability in Internet Information Services Could Allow Remote Code Execution (982666)
46848,MEDIUM,MS10-041: Vulnerability in Microsoft .NET Framework Could Allow Tampering (981343)
46858,HIGH,Adobe AIR < 2.0.2.12610 Multiple Vulnerabilities (APSB10-14)
46859,HIGH,Flash Player < 9.0.277.0 / 10.1.53.63 Multiple Vulnerabilities (APSB10-14)
46864,HIGH,Wireshark / Ethereal < 1.0.14 / 1.2.9 Multiple Vulnerabilities
47045,HIGH,MS KB2219475: Windows Help Center hcp:// Protocol Handler Arbitrary Code Execution
47164,HIGH,Adobe Acrobat < 9.3.3 / 8.2.3  Multiple Vulnerabilities (APSB10-15)
47165,HIGH,Adobe Reader < 9.3.3 / 8.2.3  Multiple Vulnerabilities (APSB10-15)
47556,CRITICAL,MS10-012: Vulnerabilities in SMB Could Allow Remote Code Execution (971468) (uncredentialed check)
47710,HIGH,MS10-042: Vulnerability in Help and Support Center Could Allow Remote Code Execution (2229593)
47711,HIGH,MS10-043: Vulnerability in Canonical Display Driver Could Allow Remote Code Execution (2032276)
47712,HIGH,MS10-044: Vulnerabilities in Microsoft Office Access ActiveX Controls Could Allow Remote Code Execution (982335)
47713,HIGH,MS10-045: Vulnerability in Microsoft Office Outlook Could Allow Remote Code Execution (978212)
47750,HIGH,MS KB2286198: Windows Shell Shortcut Icon Parsing Arbitrary Code Execution (EASYHOOKUP)
48205,MEDIUM,Apache 2.2.x < 2.2.16 Multiple Vulnerabilities
48213,HIGH,Wireshark / Ethereal < 1.0.15 / 1.2.10 Multiple Vulnerabilities
48216,HIGH,MS10-046: Vulnerability in Windows Shell Could Allow Remote Code Execution (2286198) (EASYHOOKUP)
48244,HIGH,PHP 5.2 < 5.2.14 Multiple Vulnerabilities
48245,HIGH,PHP 5.3 < 5.3.3 Multiple Vulnerabilities
48284,HIGH,MS10-047: Vulnerabilities in Windows Kernel Could Allow Elevation of Privilege (981852)
48285,HIGH,MS10-048: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (2160329)
48286,HIGH,MS10-049: Vulnerabilities in SChannel could allow Remote Code Execution (980436)
48287,HIGH,MS10-050: Vulnerability in Windows Movie Maker Could Allow Remote Code Execution (981997)
48288,HIGH,MS10-051: Vulnerability in Microsoft XML Core Services Could Allow Remote Code Execution (2079403)
48289,HIGH,MS10-052: Vulnerability in Microsoft MPEG Layer-3 Codecs Could Allow Remote Code Execution (2115168)
48290,HIGH,MS10-053: Cumulative Security Update for Internet Explorer (2183461)
48291,CRITICAL,MS10-054: Vulnerabilities in SMB Server Could Allow Remote Code Execution (982214)
48292,HIGH,MS10-055: Vulnerability in Cinepak Codec Could Allow Remote Code Execution (982665)
48293,HIGH,MS10-056: Vulnerability in Microsoft Office Word Could Allow Remote Code Execution (2269638)
48294,HIGH,MS10-057: Vulnerability in Microsoft Office Excel Could Allow Remote Code Execution (2269707)
48295,HIGH,MS10-058: Vulnerabilities in TCP/IP Could Allow Elevation of Privilege (978886)
48296,HIGH,MS10-059: Vulnerabilities in the Tracing Feature for Services Could Allow Elevation of Privilege (982799)
48297,HIGH,MS10-060: Vulnerabilities in the Microsoft .NET Common Language Runtime and in Microsoft Silverlight Could Allow Remote Code Execution (2265906)
48299,HIGH,Adobe AIR < 2.0.3 Multiple Vulnerabilities (APSB10-16)
48300,HIGH,Flash Player < 9.0.280 / 10.1.82.76 Multiple Vulnerabilities (APSB10-16)
48323,HIGH,QuickTime < 7.6.7 QuickTimeStreaming.qtx SMIL File Debug Logging Overflow (Windows)
48374,HIGH,Adobe Acrobat < 9.3.4 / 8.2.4  Multiple Vulnerabilities (APSB10-17)
48375,HIGH,Adobe Reader < 9.3.4 / 8.2.4  Multiple Vulnerabilities (APSB10-17)
48405,CRITICAL,MS10-054: Vulnerabilities in SMB Server Could Allow Remote Code Execution (982214) (remote check)
48436,HIGH,Shockwave Player < 11.5.8.612
48761,MEDIUM,MS KB982316: Elevation of Privilege Using Windows Service Isolation Bypass
48762,HIGH,MS KB2269637: Insecure Library Loading Could Allow Remote Code Execution
48943,HIGH,Wireshark / Ethereal < 1.2.11 / 1.0.16 Path Subversion Arbitrary DLL Injection Code Execution
49172,HIGH,Adobe Acrobat < 9.4 / 8.2.5 Multiple Vulnerabilities (APSB10-21)
49173,HIGH,Adobe Reader < 9.4 / 8.2.5 Multiple Vulnerabilities (APSB10-21)
49219,HIGH,MS10-061: Vulnerability in Print Spooler Service Could Allow Remote Code Execution (2347290) (EMERALDTHREAD)
49220,HIGH,MS10-062: Vulnerability in MPEG-4 Codec Could Allow Remote Code Execution (975558)
49221,HIGH,MS10-063: Vulnerability in Unicode Scripts Processor Could Allow Remote Code Execution (2320113)
49222,HIGH,MS10-064: Vulnerability in Microsoft Office Outlook Could Allow Remote Code Execution (978212)
49223,MEDIUM,MS10-065: Vulnerabilities in Microsoft Internet Information Services (IIS) Could Allow Remote Code Execution (2267960)
49224,HIGH,MS10-066: Vulnerability in Remote Procedure Call Could Allow Remote Code Execution (982802)
49225,HIGH,MS10-067: Vulnerability in WordPad Text Converters Could Allow Remote Code Execution (2259922)
49227,MEDIUM,MS10-069: Vulnerability in Windows Client/Server Runtime Subsystem Could Allow Elevation of Privilege (2121546)
49260,HIGH,QuickTime < 7.6.8 Multiple Vulnerabilities (Windows)
49274,MEDIUM,MS KB2401593: Microsoft Outlook Web Access (OWA) CSRF
49307,HIGH,Flash Player < 9.0.283 / 10.1.85.3 Unspecified Code Execution (APSB10-22)
49695,MEDIUM,MS10-070: Vulnerability in ASP.NET Could Allow Information Disclosure (2418042)
49948,HIGH,MS10-071: Cumulative Security Update for Internet Explorer (2360131)
49950,HIGH,MS10-073: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (981957)
49951,HIGH,MS10-074: Vulnerability in Microsoft Foundation Classes Could Allow Remote Code Execution (2387149)
49952,HIGH,MS10-075: Vulnerability in Media Player Network Sharing Service Could Allow Remote Code Execution (2281679)
49953,HIGH,MS10-076: Vulnerability in the Embedded OpenType Font Engine Could Allow Remote Code Execution (982132)
49954,HIGH,MS10-077: Vulnerability in .NET Framework Could Allow Remote Code Execution (2160841)
49955,HIGH,MS10-078: Vulnerabilities in the OpenType Font (OTF) Format Driver Could Allow Elevation of Privilege (2279986)
49956,HIGH,MS10-079: Vulnerabilities in Microsoft Word Could Allow Remote Code Execution (2293194)
49957,HIGH,MS10-080: Vulnerabilities in Microsoft Excel Could Allow Remote Code Execution (2293211)
49958,HIGH,MS10-081: Vulnerability in Windows Common Control Library Could Allow Remote Code Execution (2296011)
49959,HIGH,MS10-082: Vulnerability in Windows Media Player Could Allow Remote Code Execution (2378111)
49960,HIGH,MS10-083: Vulnerability in COM Validation in Windows Shell and WordPad Could Allow Remote Code Execution (2405882)
49961,HIGH,MS10-084: Vulnerability in Windows Local Procedure Call Could Cause Elevation of Privilege (2360937)
49962,HIGH,MS10-085: Vulnerability in SChannel Could Allow Denial of Service (2207566)
49996,CRITICAL,Oracle Java SE Multiple Vulnerabilities (October 2010 CPU)
50070,MEDIUM,Apache 2.2.x < 2.2.17 Multiple Vulnerabilities
50071,HIGH,BlackBerry Enterprise Server / Attachment Service PDF Distiller Buffer Overflow (KB24547)
50387,HIGH,Shockwave Player < 11.5.9.615
50493,HIGH,Flash Player < 9.0.289 / 10.1.102.64 Multiple Vulnerabilities (APSB10-26)
50528,HIGH,MS10-087: Vulnerabilities in Microsoft Office Could Allow Remote Code Execution (2423930)
50529,HIGH,MS10-088: Vulnerabilities in Microsoft PowerPoint Could Allow Remote Code Execution (2293386)
50604,HIGH,Adobe AIR < 2.5.1 Multiple Vulnerabilities (APSB10-26)
50613,HIGH,Adobe Acrobat 9.x < 9.4.1 Multiple Vulnerabilities (APSB10-28)
